id_left,location_left,text_left,length_left
35837,"[458787.3897864423, 4421983.474932289]","[5848, 9719, 25277, 8597, 5849, 25280]",6
35838,"[484691.59531248134, 4468682.463061715]","[20165, 13015, 22409, 5788, 18079, 22167, 20204, 22413, 18095]",9
35839,"[456246.76512902125, 4429009.295307862]","[14101, 14885, 13808, 18937, 14125]",5
35840,"[442028.6831474399, 4424378.976065619]","[2575, 8269, 3848, 16121, 8937, 10007, 17491, 16854, 27590, 2618, 17504]",11
35841,"[469327.3500711239, 4417361.089799901]","[15346, 7038, 15347]",3
35842,"[444704.02035309054, 4421310.4766089115]","[15059, 20165, 8777, 2575, 12512, 15068, 2706]",7
35843,"[457463.7974258132, 4416046.150169147]","[3306, 11845, 3313]",3
35844,"[451974.4683142727, 4420651.504763523]","[3622, 11786, 21531, 27437, 3624, 21786]",6
35845,"[464173.1386291678, 4419669.895163625]","[18564, 24634, 10007, 26557, 21531, 27437, 18575, 10039, 21786]",9
35846,"[450712.3638637598, 4425079.9815255385]","[18028, 28216, 18035]",3
35847,"[462419.64725282846, 4421050.153344559]","[8833, 14101, 12870, 14060, 22549, 11845, 8840, 14068]",8
35848,"[438247.61298320984, 4435383.97553933]","[19121, 10436, 7097, 19124]",4
35849,"[449574.4194077881, 4412588.350900963]","[17244, 21496, 22167, 17248]",4
35850,"[471074.27668685577, 4413696.151948585]","[9245, 8569, 9288]",3
35851,"[452801.3589964257, 4402507.758165325]","[28427, 15019, 22409, 5788, 27505, 28447, 22415]",7
35852,"[436153.7284506402, 4450950.030765203]","[20334, 15250, 25465, 11845, 11303, 13722, 26270, 20345, 25482, 11311]",10
35853,"[453145.2280485778, 4439240.604918166]","[21531, 19211, 11845, 21700]",4
35854,"[450843.41332124494, 4427213.142760413]","[19147, 14101, 23676, 20903, 5295, 17264, 17265, 19164, 5314]",9
35855,"[454376.0221415361, 4429782.431531629]","[14780, 3647, 14782]",3
35856,"[450156.9808957897, 4429808.916727683]",[764],1
35857,"[458773.38408347644, 4419392.315779797]","[7907, 7540, 28350, 27265, 28393, 764]",6
35858,"[426856.31528355106, 4407741.594915487]","[12595, 5855, 17640, 26794, 12596, 17648]",6
35859,"[432686.4318167344, 4402353.050083744]","[23676, 20903, 23682]",3
35860,"[435590.18080730934, 4453393.870734637]","[5240, 10436, 26557, 5260]",4
35861,"[432563.4520192114, 4401744.409766673]","[21531, 19211, 11845, 21700]",4
35862,"[455705.35091938, 4416513.422500737]","[3647, 11954, 26612, 25465, 11845, 3715, 25482]",7
35863,"[440987.33408053993, 4426216.1608231785]","[3087, 5658, 3101]",3
35864,"[446580.7700682062, 4437912.11734338]",[764],1
35865,"[449023.74512308015, 4418079.379982676]","[21531, 27437, 21786]",3
35866,"[454996.4626016786, 4415755.439812006]","[14000, 11786, 14012]",3
35867,"[456287.1147301411, 4415595.519179093]","[9663, 5591, 15059, 9667]",4
35868,"[447430.9496891638, 4425406.786558143]","[16579, 16640, 8490, 25995, 20562, 23795, 16596, 8540]",8
35869,"[476164.6427649027, 4388834.5506426245]","[12414, 4793, 8777, 12424]",4
35870,"[451467.3424957099, 4414710.064545043]","[7673, 7313, 24425, 7336]",4
35871,"[466027.5092440983, 4440696.215497796]","[10349, 18564, 11845, 16901, 17826, 10360, 16914]",7
35872,"[498552.8589700839, 4399771.6166349035]","[5420, 12414, 5436, 894]",4
35873,"[437529.56293295114, 4419231.829789996]","[17446, 16710, 17454]",3
35874,"[440456.44000084297, 4418293.840479932]","[21531, 19211, 12044, 26208, 21699, 12054]",6
35875,"[450594.1065683742, 4424928.318858906]","[17313, 19819, 17360]",3
35876,"[440677.19943866006, 4431553.737686347]","[19804, 11387, 10681, 7303, 19805, 10722]",6
35877,"[457276.6704415751, 4403548.477744934]","[9663, 5591, 15059, 9667]",4
35878,"[485991.76318407716, 4478130.794009768]","[6350, 23476, 9245, 2229, 22315, 25621, 16443, 23476, 6481, 9249, 22320]",11
35879,"[448613.8781224627, 4426923.01055983]","[16405, 8705, 16416]",3
35880,"[455585.2919866549, 4416056.843684183]","[19243, 12291, 19262]",3
35881,"[469998.77760303393, 4408975.252662972]","[20304, 16486, 17446, 16710, 20328, 17454]",6
35882,"[449620.6916309984, 4419599.694309961]","[16178, 20540, 14000, 16256]",4
35883,"[448542.9398118936, 4416405.901018299]","[15043, 23215, 9493, 3848, 15050, 9494]",6
35884,"[451145.30359229, 4419437.350690781]","[17861, 18104, 3428, 17885]",4
35885,"[482695.77570735733, 4411374.716416361]","[14101, 13808, 14115]",3
35886,"[448737.39526557986, 4392778.769517108]","[9649, 23042, 23727, 26794, 5295, 8611, 9659, 23744, 5303]",9
35887,"[459451.54787115543, 4392257.5908913035]","[3622, 11786, 3624, 764]",4
35888,"[484717.414749502, 4481334.42145379]","[21812, 7673, 2043, 25586, 2166]",5
35889,"[430956.19996590895, 4432093.151431353]","[19870, 16096, 9924, 13511, 19872, 9925]",6
35890,"[442647.2517409429, 4428642.390083951]","[2043, 13722, 28063, 2107]",4
35891,"[451014.25324935577, 4417304.209579546]","[13835, 19363, 27883, 3647, 5733, 13955, 27885]",7
35892,"[453251.1606795891, 4418357.169022247]","[18079, 3329, 18678, 18081]",4
35893,"[441199.48434233665, 4423318.308569723]","[25626, 5404, 13015, 20136, 25646, 13034]",6
35894,"[454403.03799091163, 4414691.98102725]","[16022, 8436, 24797, 16025]",4
35895,"[457989.7791367314, 4404916.3343078215]","[17790, 8695, 17794]",3
35896,"[471535.1645660085, 4442655.085116128]","[19915, 26109, 13324, 27524, 19963]",5
35897,"[452391.5780151426, 4412265.439219188]","[11180, 14833, 8663, 24264, 11207, 8669]",6
35898,"[449047.16729622, 4421585.07264989]","[21531, 19211, 4767, 19373, 28110, 24425, 21699, 4782, 28122]",9
35899,"[440793.1822546155, 4431400.399307997]","[15643, 25028, 28063, 15644]",4
35900,"[435226.6014729568, 4451872.570369392]","[16901, 24871, 16925]",3
35901,"[453165.6295266534, 4423540.218594378]","[5824, 12559, 13047, 5826]",4
35902,"[434992.8867185127, 4451874.578906102]","[20837, 23288, 20842]",3
35903,"[445613.310896035, 4417188.347169169]","[17064, 28137, 18104, 18079, 22409, 5788, 17200, 18111, 22413]",9
35904,"[448749.1292007058, 4412136.55887596]","[28404, 24999, 18128, 28420]",4
35905,"[423999.67093860824, 4416000.977840791]","[27871, 22167, 17861, 18104, 27875, 17884]",6
35906,"[462172.14197275095, 4418460.160588441]","[14795, 26390, 8937, 12811, 8611, 21531, 27437, 14821, 9055, 21786]",10
35907,"[453010.7878276078, 4417444.08608922]","[19850, 26198, 19859]",3
35908,"[450095.0898249003, 4420358.715747939]","[17640, 26794, 8548, 17649]",4
35909,"[454767.95987255237, 4416823.768983264]","[21531, 21531, 19211, 21531, 19870, 22189, 22215, 20719, 18937, 21735, 19234, 22192, 20729, 1]",14
35910,"[438100.2970559816, 4417245.5652307635]","[16405, 8705, 22409, 5788, 16416, 22413]",6
35911,"[440705.4054287453, 4420121.0739599895]","[13420, 13576, 5855, 1894, 10436, 13421, 1909]",7
35912,"[468465.4063995647, 4435960.4235556945]","[27179, 3027, 21531, 27437, 27182, 21786]",6
35913,"[451875.4192076989, 4423548.258797208]","[23754, 18761, 11920, 18786]",4
35914,"[441967.23607878655, 4431696.210703066]","[5855, 3647, 20471, 27663, 15019, 5872, 20480]",7
35915,"[442495.50422094075, 4424070.574471421]","[16901, 17058, 13544, 17826, 16912, 13545]",6
35916,"[463310.1147639529, 4435373.8847291125]","[13420, 13576, 22223, 27289, 22258, 13421, 27292]",7
35917,"[453715.1015638822, 4417439.783272811]","[20304, 16486, 17446, 16710, 25465, 11845, 20328, 17454, 25482]",9
35918,"[470138.32030502614, 4414614.280300106]","[18128, 7038, 3227, 15708, 15418, 18129, 3266]",7
35919,"[449897.50271440926, 4425999.874953042]","[5382, 22321, 8714, 12244, 5386, 8717]",6
35920,"[435279.03422568936, 4416811.66343676]","[5295, 17837, 5379, 5315]",4
35921,"[441451.6554533646, 4425602.846308528]","[22289, 15716, 6906, 13084, 22298, 6911]",6
35922,"[456528.0156967946, 4416661.120005761]","[22409, 5788, 27505, 6849, 18079, 22167, 22416, 18095]",8
35923,"[450190.54786517, 4417004.684985004]","[7379, 3920, 6191, 26557, 7598, 25028, 10518, 27590, 7382, 7616, 10525]",11
35924,"[437465.96108377475, 4411458.354109386]","[16901, 17058, 13544, 17826, 16912, 13545]",6
35925,"[441629.0675292848, 4402737.06947165]","[23676, 20903, 19147, 14101, 23676, 20903, 23682, 19164]",8
35926,"[470846.3737971708, 4415526.075142351]",[283],1
35927,"[448340.13405339676, 4421132.544359965]","[4711, 20582, 17491, 3087, 4720, 17492]",6
35928,"[434202.75821950263, 4414534.3714131545]","[22227, 12414, 8677, 22229]",4
35929,"[448807.40573691076, 4420824.535702129]","[19147, 14101, 4806, 24619, 22409, 5788, 19160, 4812, 22413]",9
35930,"[454021.6709143873, 4429327.278872816]","[18079, 28250, 18102]",3
35931,"[443386.278638625, 4417661.82561734]","[9447, 18713, 8226, 9483]",4
35932,"[451696.9943840475, 4432390.2893639235]","[25519, 14181, 10998, 11725, 8548, 14188, 11746, 717]",8
35933,"[446143.20272206876, 4425720.6469008]","[28404, 10667, 15674, 18468, 10403, 28408, 15677]",7
35934,"[398894.26731224544, 4391138.074144827]","[15886, 3087, 24425, 15889]",4
35935,"[442756.4391390041, 4427574.541045588]","[9663, 5591, 15059, 9667]",4
35936,"[440482.0695091859, 4391313.953843645]","[12890, 4648, 7097, 22370, 12897, 7112]",6
35937,"[440394.64876092254, 4410367.966404006]","[9245, 20165, 7270, 25507, 22200, 9943, 9381, 22201]",8
35938,"[455036.00291873, 4422461.960863544]","[18104, 18079, 18111]",3
35939,"[448908.4094702079, 4418385.006942457]","[8126, 10001, 16121, 20165, 8148, 16153]",6
35940,"[451756.1971830171, 4423244.156337194]","[20066, 14750, 20076]",3
35941,"[437395.9507189545, 4417251.308529648]","[5499, 20767, 28216, 5512]",4
35942,"[470616.2394041753, 4416746.3317187615]","[24859, 25137, 24863]",3
35943,"[487597.7867339296, 4391551.102603769]","[18678, 24854, 18231, 18687]",4
35944,"[434870.77085058065, 4451265.866847586]","[9885, 21151, 24303, 4039, 18217, 9896, 24305]",7
35945,"[450458.9052500683, 4404046.767986772]","[16901, 17058, 13544, 17826, 16912, 13545]",6
35946,"[452588.65848524106, 4425068.068966347]","[5404, 5467, 16359, 21531, 27437, 5406, 21786]",7
35947,"[418323.6658884642, 4401273.040513549]","[28593, 17514, 5855, 3647, 13084, 11180, 9245, 23826, 28648, 5872, 13096, 9407]",12
35948,"[428379.70932606515, 4419769.543460076]","[20575, 28063, 18104, 20580]",4
35949,"[453606.9821433318, 4418964.7038033875]","[21531, 19211, 10538, 3428, 6916, 6916, 8611, 21699, 10541, 6917]",10
35950,"[432099.4078277845, 4441991.369257414]","[19147, 14101, 23676, 20903, 19164]",5
35951,"[450214.4211051711, 4420662.791872166]","[5855, 3647, 20471, 27663, 15019, 5872, 20480]",7
35952,"[452149.97232862655, 4411199.970152923]","[22409, 5788, 18079, 22167, 22413, 18095]",6
35953,"[450810.9384139392, 4422183.201331597]","[8937, 17388, 25995, 15175, 18104, 9101, 26005]",7
35954,"[449088.95842993364, 4427834.397885797]","[25626, 26611, 7978, 15059, 19416, 25860, 7997]",7
35955,"[441488.28789905977, 4415084.827962879]","[21496, 23754, 9943, 21526]",4
35956,"[454842.0887680115, 4429322.363030889]","[22498, 24857, 22517]",3
35957,"[441672.6613429724, 4392981.505989702]","[7598, 8937, 20165, 7604]",4
35958,"[483753.70855931833, 4411677.233790603]","[8490, 11837, 8513]",3
35959,"[449729.0075879364, 4418227.129732643]","[5855, 3647, 4831, 22098, 12414, 5872, 4871]",7
35960,"[452255.09155099594, 4409217.789425395]","[13420, 13576, 4831, 24865, 13421, 4876]",6
35961,"[445796.85139348806, 4426485.258778017]","[19476, 14181, 12566, 13461, 25465, 11845, 5855, 3647, 15886, 3087, 24425, 6545, 15748, 15600, 11786, 8490, 25995, 20562, 11845, 19527, 12577, 5872, 15889, 6610, 15601, 8540]",26
35962,"[449999.74890636, 4423712.765953615]","[18937, 7038, 18938]",3
35963,"[440916.2807338817, 4432161.610987645]","[22223, 27289, 2575, 6191, 22224, 2604]",6
35964,"[446296.22591933125, 4414134.950139314]","[25137, 6849, 25144]",3
35965,"[474408.70541808, 4427402.260696146]","[21531, 19211, 21699]",3
35966,"[452444.7645627858, 4420800.984922522]",[13370],1
35967,"[436382.3364713233, 4450338.340739247]","[26390, 8555, 22276, 5591, 17244, 21496, 22167, 26394, 22277, 17248]",10
35968,"[458527.90764030773, 4417412.119954413]","[8849, 9879, 10436, 8859]",4
35969,"[453602.34871363366, 4418202.599401136]","[5848, 9719, 5849]",3
35970,"[445639.37944431975, 4420846.4614162855]","[10681, 3959, 18478, 10694]",4
35971,"[441848.6821337071, 4416149.084117711]","[28350, 12230, 5802, 28371]",4
35972,"[446447.88043050346, 4419011.5914868675]","[3978, 22464, 10436, 22465]",4
35973,"[442879.3923499723, 4428335.778514079]","[23277, 16178, 3815, 23280]",4
35974,"[442191.13942109107, 4430322.604696474]","[7843, 10409, 7853]",3
35975,"[452082.1487937181, 4437722.932498854]",[351],1
35976,"[440476.66113521677, 4420885.012540773]","[14101, 20414, 13084, 20417]",4
35977,"[442025.9493253046, 4392978.835792036]","[18217, 19784, 27590, 18226]",4
35978,"[443579.31827364536, 4427873.259111288]","[7978, 23042, 8010]",3
35979,"[450401.3180329204, 4431331.622649892]","[17446, 16710, 17454]",3
35980,"[450890.98348600935, 4416390.440026602]","[17244, 22167]",2
35981,"[456994.1711732997, 4416048.780228068]",[501],1
35982,"[470246.2561339743, 4412175.119051609]","[17446, 16710, 17454]",3
35983,"[442214.74888259923, 4417975.464463493]","[17064, 28137, 22409, 5788, 27505, 17200, 22415]",7
35984,"[450083.12368755764, 4418529.660504587]","[5855, 3647, 7673, 11656, 10518, 27590, 5872, 7677, 10525]",9
35985,"[439109.4683707705, 4411292.663807923]","[10349, 18564, 6191, 26557, 10358]",5
35986,"[442821.85229060415, 4436262.745078803]","[10349, 18564, 10356]",3
35987,"[449651.7870983675, 4406490.8186353175]","[11590, 18761, 23795, 11598, 1]",5
35988,"[447255.64007258584, 4399952.674072724]","[17640, 26794, 17648]",3
35989,"[448693.1483812841, 4421282.589475102]","[7220, 18928, 7240]",3
35990,"[434534.7104753097, 4452945.627549848]","[8937, 7843, 24752, 25304, 8998, 24770]",6
35991,"[453942.51799421664, 4416218.999847994]","[18937, 7038, 11845, 18939]",4
35992,"[446389.08946395124, 4410628.469878762]","[11132, 22406, 16120, 11134]",4
35993,"[449514.4386775879, 4421277.107111241]","[11267, 3428, 28311, 1]",4
35994,"[447054.8013034864, 4421903.507424217]","[26031, 26109, 26035]",3
35995,"[448105.474913019, 4421134.137819856]","[7220, 18928, 7240]",3
35996,"[455765.5315860823, 4426878.085039146]","[2797, 16865, 8226, 2831]",4
35997,"[455154.207968293, 4422613.691439849]","[1721, 18037, 18037, 1834]",4
35998,"[448273.07290914434, 4411225.20522761]","[5855, 3647, 23962, 20562, 10518, 27590, 5933, 10525]",8
35999,"[445796.85139348806, 4426485.258778017]","[5855, 3647, 1894, 9245, 3647, 27294, 25465, 11845, 5872, 1908, 25482]",11
36000,"[460325.97932255163, 4424566.550429081]","[23962, 27505, 3848, 27505, 18478, 13480, 24155, 3888, 18500]",9
36001,"[461874.38136014657, 4405810.55332801]","[19243, 12291, 19262]",3
36002,"[453492.40738367103, 4419422.681384271]","[8210, 12058, 22098, 27505, 8214, 22153]",6
36003,"[457995.6161511444, 4427322.7325229775]","[4648, 24865, 4670]",3
36004,"[442956.45706638315, 4454096.791010109]","[17446, 16710, 17454]",3
36005,"[451520.63430379407, 4423093.223183449]","[14330, 8611, 8269, 26508, 21531, 10506, 26557, 14340, 8367, 21630]",10
36006,"[429822.6071810774, 4436219.391357434]","[10681, 18478, 18478, 18079, 22167, 27082, 12135, 16178, 18205, 22167, 10844, 18095, 27102, 18207]",14
36007,"[444362.0516291181, 4422684.837292843]","[19420, 24273, 8126, 19659, 24919, 19461, 8173]",7
36008,"[440486.3784531328, 4451981.720530894]","[14101, 14885, 13808, 18937, 9568, 27505, 14125, 9572]",8
36009,"[440386.7542631153, 4424391.6493000435]","[10648, 7293, 10649]",3
36010,"[443575.927569286, 4427415.988373774]","[16178, 20562, 16257]",3
36011,"[438336.31027277303, 4417396.086736802]","[6545, 19097, 20846, 6632]",4
36012,"[447730.5165022786, 4417783.270610725]","[17861, 26109, 17906]",3
36013,"[448035.0029902538, 4410769.539588643]","[23962, 6530, 24000]",3
36014,"[439916.2869313792, 4409304.704729292]","[23396, 23210, 3580, 12924, 12135, 27505, 6849, 23403, 12930, 27507]",10
36015,"[444116.2661999677, 4421162.331665887]","[19147, 14101, 23676, 20903, 19164]",5
36016,"[452190.9975284041, 4417754.029622275]","[17446, 16710, 17454]",3
36017,"[438977.4001375758, 4409464.562033572]","[18689, 7702]",2
36018,"[450561.49085947615, 4419898.394746476]","[10436, 13645, 10474]",3
36019,"[428473.51046989375, 4442177.182679577]","[16579, 16640, 16596]",3
36020,"[465991.999847097, 4432770.134990617]","[16730, 12135, 21531, 19211, 16738, 21699]",6
36021,"[450196.5146236873, 4417919.209771708]","[18478, 13480, 10436, 18500]",4
36022,"[508970.60291451414, 4445045.71569775]","[23183, 11845, 23187]",3
36023,"[444668.66306328773, 4416432.990218017]","[23962, 27505, 24155]",3
36024,"[443739.55323251506, 4417811.64322257]","[25626, 11837, 25704, 764]",4
36025,"[448784.9016619214, 4417471.267701716]","[6545, 26146, 28565, 11505, 18079, 28250, 6660, 18102]",8
36026,"[456656.6654627182, 4418641.919160689]","[16178, 15250, 16228]",3
36027,"[464643.9518439212, 4419972.546406548]","[23676, 20903, 19147, 14101, 23676, 20903, 4806, 24619, 25457, 25171, 23682, 19164, 4812, 25461]",14
36028,"[500549.4763852175, 4448088.945145533]","[11656, 24425, 6350, 22079, 11681, 6467]",6
36029,"[444159.8584834635, 4427106.817744694]","[22409, 5788, 22413]",3
36030,"[439675.2558838475, 4408544.456139616]","[16796, 26689, 27340, 21531, 19211, 1, 21699]",7
36031,"[432959.0077019626, 4406618.718097958]","[16443, 23476]",2
36032,"[469101.8383596429, 4419648.339691467]","[21886, 23224, 27505, 6849, 21996, 27507]",6
36033,"[456379.31098127953, 4411174.682202648]","[1933, 20359, 2011]",3
36034,"[451186.3235744911, 4425839.073179809]","[27907, 4767, 14750, 5770, 27908, 14751]",6
36035,"[440617.8159302402, 4408841.944007016]","[9663, 5591, 15059, 9667]",4
36036,"[451801.36939825513, 4411811.860278093]","[4489, 10254, 8555, 18079, 28250, 11845, 4492, 18103]",8
36037,"[450414.4486159479, 4415326.531604543]","[3227, 26270, 24919, 3283]",4
36038,"[444789.2326707879, 4433047.07829654]","[12414, 4793, 8777, 12424]",4
36039,"[425248.5188111901, 4423610.537884884]","[23962, 6530, 18478, 24854, 20677, 24000, 1]",7
36040,"[448394.6686287399, 4411834.089668433]","[17446, 16710, 25465, 11845, 20304, 16486, 17454, 25482, 20328]",9
36041,"[453500.7710719929, 4420794.4725937005]",[764],1
36042,"[473302.4663886211, 4412773.519788733]","[23676, 20903, 19147, 14101, 23676, 20903, 4806, 24619, 25457, 25171, 23682, 19164, 4812, 25461]",14
36043,"[444262.5910253723, 4425124.4571277015]","[24548, 23042, 24550]",3
36044,"[438512.2571689005, 4410078.003094809]","[3428, 17064, 22250, 3428, 6545, 23288, 3465, 3439]",8
36045,"[441451.6554533646, 4425602.846308528]","[17861, 17955, 17861, 22409, 5788, 27505, 17957, 22415]",8
36046,"[456239.7512249986, 4427789.910783612]","[21531, 19211, 14780, 3647, 21699, 14782]",6
36047,"[468736.05616868846, 4416296.5318664545]","[24648, 24871, 24666]",3
36048,"[511079.6216666107, 4442457.266762153]","[22409, 5788, 22413]",3
36049,"[445701.45929430955, 4413072.158096635]","[10068, 16640, 15542, 5855, 26500, 25091, 25465, 11845, 10123, 26507, 25482]",11
36050,"[464289.0617322742, 4419364.50369722]","[28137, 22706, 3984, 28163]",4
36051,"[510142.0114448145, 4443675.359767083]","[19659, 16710, 22760, 8226, 25465, 11845, 19669, 22788]",8
36052,"[458058.36591340473, 4417414.685234826]","[17446, 16710, 17454]",3
